pid,name,pos,entry_season,entry_type,entry_overall,entry_bid,market_rank,rank_src,tier,end_season,length_seasons,censored,n_extensions,ext_terms,ext_seasons
12159,"Allen, Javorius",RB,2015,ROOKIE,22,,,rookie_slot,,2016,2,0,0,,
10334,"Ridley, Stevan",RB,2015,FAA,,5000,17,bid,T3,2017,3,0,0,,
10998,"Asiata, Matt",RB,2015,FAA,,1000,27,bid,T3,2015,1,0,0,,
8268,"Williams, DeAngelo",RB,2015,FAA,,5000,17,bid,T3,2015,1,0,0,,
9690,"Foster, Arian",RB,2015,FAA,,41000,4,bid,T1,2015,1,0,0,,
12164,"Davis, Mike",RB,2015,ROOKIE,24,,,rookie_slot,,2017,3,0,0,,
10369,"Powell, Bilal",RB,2015,FAA,,1000,27,bid,T3,2018,4,0,2,1|None,2017|2018
12261,"Montgomery, Ty",RB,2015,ROOKIE,39,,,rookie_slot,,2018,4,0,1,2,2018
11886,"Williams, Damien",RB,2015,WAIVER,,1000,,,,2016,2,0,0,,
9448,"McCoy, LeSean",RB,2015,FAA,,66000,1,bid,T1,2015,1,0,0,,
12150,"Gurley, Todd",RB,2015,ROOKIE,1,,,rookie_slot,,2020,6,0,3,2|1|None,2018|2019|2020
10932,"Bolden, Brandon",RB,2015,FAA,,1000,27,bid,T3,2018,4,0,0,,
10355,"Helu, Roy",RB,2015,FAA,,12000,11,bid,T3,2015,1,0,0,,
9078,"Johnson, Chris",RB,2015,FAA,,1000,27,bid,T3,2015,1,0,0,,
7877,"Gore, Frank",RB,2016,FAA,,43000,3,bid,T1,2016,1,0,0,,
11895,"Bibbs, Kapri",RB,2016,WAIVER,,3000,,,,2016,1,0,0,,
11186,"Thompson, Chris",RB,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
7942,"Sproles, Darren",RB,2016,FAA,,9000,12,bid,T3,2016,1,0,0,,
9680,"Jennings, Rashad",RB,2016,FAA,,15000,8,bid,T2,2016,1,0,0,,
12098,"West, Charcandrick",RB,2016,FAA,,4000,20,bid,T3,2016,1,0,0,,
12633,"Taylor, Kelvin",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
9987,"Starks, James",RB,2016,FAA,,7000,15,bid,T3,2016,1,0,0,,
10714,"Turbin, Robert",RB,2016,FAA,,3000,25,bid,T3,2016,1,0,0,,
12626,"Henry, Derrick",RB,2016,ROOKIE,7,,,rookie_slot,,2022,7,0,3,2|2|1,2019|2020|2021
11747,"White, James",RB,2016,WAIVER,,1000,,,,2016,1,0,0,,
10303,"Vereen, Shane",RB,2016,FAA,,4000,20,bid,T3,2016,1,0,0,,
11182,"Burkhead, Rex",RB,2016,WAIVER,,2000,,,,2016,1,0,0,,
11746,"West, Terrance",RB,2016,FAA,,6000,17,bid,T3,2016,1,0,0,,
12643,"Marshall, Keith",RB,2016,ROOKIE,28,,,rookie_slot,,2017,2,0,0,,
11653,"Sankey, Bishop",RB,2016,FAA,,4000,20,bid,T3,2016,1,0,0,,
8243,"Bush, Reggie",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
9856,"McCluster, Dexter",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
12636,"Smallwood, Wendell",RB,2016,ROOKIE,32,,,rookie_slot,,2016,1,0,0,,
9898,"Blount, LeGarrette",RB,2016,FAA,,7000,15,bid,T3,2016,1,0,0,,
9693,"Woodhead, Danny",RB,2016,FAA,,35000,5,bid,T2,2016,1,0,0,,
9278,"Forsett, Justin",RB,2016,FAA,,15000,8,bid,T2,2016,1,0,0,,
11761,"McKinnon, Jerick",RB,2016,WAIVER,,5000,,,,2016,1,0,0,,
9851,"Mathews, Ryan",RB,2016,FAA,,20000,6,bid,T2,2016,1,0,0,,
12635,"Williams, Jonathan",RB,2016,ROOKIE,33,,,rookie_slot,,2018,3,0,0,,
12639,"Ervin, Tyler",RB,2016,ROOKIE,37,,,rookie_slot,,2017,2,0,0,,
12887,"Kelley, Rob",RB,2016,WAIVER,,4000,,,,2016,1,0,0,,
10302,"Murray, DeMarco",RB,2016,FAA,,59000,1,bid,T1,2016,1,0,0,,
12632,"Dixon, Kenneth",RB,2016,ROOKIE,11,,,rookie_slot,,2018,3,0,0,,
11179,"Michael, Christine",RB,2016,FAA,,4000,20,bid,T3,2017,2,0,0,,
12857,"Washington, DeAndre",RB,2016,ROOKIE,29,,,rookie_slot,,2018,3,0,0,,
12627,"Prosise, C.J.",RB,2016,ROOKIE,9,,,rookie_slot,,2018,3,0,0,,
10689,"Draughn, Shaun",RB,2016,FAA,,15000,8,bid,T2,2016,1,0,0,,
12867,"Wilds, Brandon",RB,2016,ROOKIE,46,,,rookie_slot,,2017,2,0,0,,
11199,"Ware, Spencer",RB,2016,FAA,,8000,14,bid,T3,2018,3,0,0,,
9087,"McFadden, Darren",RB,2016,FAA,,9000,12,bid,T3,2016,1,0,0,,
12390,"Watson, Terrell",RB,2016,FAA,,5000,18,bid,T3,2016,1,0,0,,
11180,"Gillislee, Mike",RB,2016,FAA,,5000,18,bid,T3,2016,1,0,0,,
9196,"Hightower, Tim",RB,2016,FAA,,4000,20,bid,T3,2016,1,0,0,,
11901,"Andrews, Antonio",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
12631,"Perkins, Paul",RB,2016,ROOKIE,15,,,rookie_slot,,2018,3,0,0,,
12637,"Barber, Peyton",RB,2016,ROOKIE,42,,,rookie_slot,,2016,1,0,0,,
12628,"Collins, Alex",RB,2016,ROOKIE,34,,,rookie_slot,,2018,3,0,0,,
12629,"Booker, Devontae",RB,2016,ROOKIE,19,,,rookie_slot,,2016,1,0,0,,
8670,"Lynch, Marshawn",RB,2016,WAIVER,,10000,,,,2016,1,0,0,,
12625,"Elliott, Ezekiel",RB,2016,ROOKIE,1,,,rookie_slot,,2022,7,0,2,1|2,2018|2020
8268,"Williams, DeAngelo",RB,2016,FAA,,20000,6,bid,T2,2016,1,0,0,,
11834,"Blue, Alfred",RB,2016,WAIVER,,1000,,,,2016,1,0,0,,
12640,"Ferguson, Josh",RB,2016,ROOKIE,41,,,rookie_slot,,2018,3,0,0,,
10870,"Morris, Alfred",RB,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
10300,"Rodgers, Jacquizz",RB,2016,WAIVER,,3000,,,,2016,1,0,0,,
12634,"Howard, Jordan",RB,2016,ROOKIE,13,,,rookie_slot,,2019,4,0,2,1|None,2018|2019
11177,"Barner, Kenjon",RB,2016,FAA,,1000,29,bid,T3,2017,2,0,0,,
9122,"Forte, Matt",RB,2016,FAA,,39000,4,bid,T1,2016,1,0,0,,
12630,"Drake, Kenyan",RB,2016,ROOKIE,21,,,rookie_slot,,2018,3,0,0,,
12912,"Richard, Jalen",RB,2016,WAIVER,,5000,,,,2017,2,0,0,,
11977,"Darkwa, Orleans",RB,2016,WAIVER,,2000,,,,2016,1,0,0,,
9448,"McCoy, LeSean",RB,2016,FAA,,50000,2,bid,T1,2017,2,0,0,,
12845,"Washington, Dwayne",RB,2016,ROOKIE,56,,,rookie_slot,,2017,2,0,0,,
11432,"Cunningham, Benny",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
11923,"Atkinson, George",RB,2016,FAA,,2000,26,bid,T3,2016,1,0,0,,
9078,"Johnson, Chris",RB,2016,FAA,,11000,11,bid,T3,2016,1,0,0,,
9822,"Spiller, C.J.",RB,2016,FAA,,1000,29,bid,T3,2016,1,0,0,,
7877,"Gore, Frank",RB,2017,FAA,,13000,12,bid,T3,2017,1,0,0,,
13138,"Hunt, Kareem",RB,2017,ROOKIE,7,,,rookie_slot,,2021,5,0,1,1,2020
11895,"Bibbs, Kapri",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
13357,"Mays, Devante",RB,2017,ROOKIE,51,,,rookie_slot,,2019,3,0,0,,
11186,"Thompson, Chris",RB,2017,FAA,,5000,18,bid,T3,2017,1,0,0,,
13334,"Henderson, De'Angelo",RB,2017,FAA,,3000,22,bid,T3,2017,1,0,0,,
8658,"Peterson, Adrian",RB,2017,FAA,,19000,8,bid,T2,2017,1,0,0,,
7942,"Sproles, Darren",RB,2017,FAA,,9000,14,bid,T3,2017,1,0,0,,
13364,"Carson, Chris",RB,2017,FAA,,1000,32,bid,T4,2021,5,0,3,2|None|1,2019|2020|2021
12098,"West, Charcandrick",RB,2017,WAIVER,,6000,,,,2017,1,0,0,,
13146,"Conner, James",RB,2017,ROOKIE,18,,,rookie_slot,,2021,5,0,1,1,2020
9315,"Tolbert, Mike",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
10714,"Turbin, Robert",RB,2017,FAA,,4000,19,bid,T3,2017,1,0,0,,
11747,"White, James",RB,2017,FAA,,17000,10,bid,T3,2019,3,0,0,,
10303,"Vereen, Shane",RB,2017,FAA,,2000,26,bid,T3,2017,1,0,0,,
11182,"Burkhead, Rex",RB,2017,FAA,,9000,14,bid,T3,2017,1,0,0,,
11746,"West, Terrance",RB,2017,FAA,,18000,9,bid,T3,2017,1,0,0,,
12402,"Grant, Corey",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
12444,"Smith, Rod",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
13139,"Williams, Jamaal",RB,2017,ROOKIE,20,,,rookie_slot,,2019,3,0,0,,
9054,"Charles, Jamaal",RB,2017,FAA,,9000,14,bid,T3,2017,1,0,0,,
10709,"Martin, Doug",RB,2017,FAA,,27000,6,bid,T2,2017,1,0,0,,
13290,"Cohen, Tarik",RB,2017,ROOKIE,60,,,rookie_slot,,2020,4,0,1,1,2020
13133,"Perine, Samaje",RB,2017,ROOKIE,16,,,rookie_slot,,2018,2,0,0,,
13135,"Gallman, Wayne",RB,2017,ROOKIE,33,,,rookie_slot,,2017,1,0,0,,
13128,"Cook, Dalvin",RB,2017,ROOKIE,6,,,rookie_slot,,2023,7,0,5,2|None|1|1|None,2019|2020|2021|2022|2023
12636,"Smallwood, Wendell",RB,2017,FAA,,2000,26,bid,T3,2017,1,0,0,,
9898,"Blount, LeGarrette",RB,2017,FAA,,16000,11,bid,T3,2017,1,0,0,,
9693,"Woodhead, Danny",RB,2017,FAA,,29000,4,bid,T1,2017,1,0,0,,
11761,"McKinnon, Jerick",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
11193,"Bernard, Giovani",RB,2017,FAA,,2000,26,bid,T3,2017,1,0,0,,
9851,"Mathews, Ryan",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
13150,"Davis, Justin",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
13137,"Pumphrey, Donnel",RB,2017,ROOKIE,28,,,rookie_slot,,2017,1,0,0,,
13130,"McCaffrey, Christian",RB,2017,ROOKIE,1,,,rookie_slot,,2024,8,0,5,2|None|2|None|None,2019|2020|2021|2023|2024
12887,"Kelley, Rob",RB,2017,FAA,,38000,2,bid,T1,2017,1,0,0,,
10302,"Murray, DeMarco",RB,2017,FAA,,66000,1,bid,T1,2017,1,0,0,,
13142,"Logan, T.J.",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
10077,"Ivory, Chris",RB,2017,FAA,,3000,22,bid,T3,2017,1,0,0,,
9087,"McFadden, Darren",RB,2017,FAA,,4000,19,bid,T3,2017,1,0,0,,
11180,"Gillislee, Mike",RB,2017,FAA,,37000,3,bid,T1,2017,1,0,0,,
13132,"Kamara, Alvin",RB,2017,ROOKIE,13,,,rookie_slot,,2023,7,0,5,2|None|2|2|None,2019|2020|2021|2022|2023
13144,"McGuire, Elijah",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
11201,"Lacy, Eddie",RB,2017,FAA,,20000,7,bid,T2,2017,1,0,0,,
9196,"Hightower, Tim",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
13136,"Clement, Corey",RB,2017,ROOKIE,53,,,rookie_slot,,2017,1,0,0,,
13378,"Breida, Matt",RB,2017,FAA,,2000,26,bid,T3,2020,4,0,3,None|1|None,2018|2019|2020
13237,"Williams, Joe",RB,2017,ROOKIE,14,,,rookie_slot,,2018,2,0,0,,
11654,"Hill, Jeremy",RB,2017,FAA,,6000,17,bid,T3,2017,1,0,0,,
13140,"Dayes, Matthew",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
13134,"Foreman, D'Onta",RB,2017,ROOKIE,19,,,rookie_slot,,2019,3,0,0,,
12637,"Barber, Peyton",RB,2017,WAIVER,,12000,,,,2017,1,0,0,,
13239,"Penny, Elijhaa",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
12153,"Yeldon, T.J.",RB,2017,WAIVER,,1000,,,,2019,3,0,0,,
13404,"Ekeler, Austin",RB,2017,WAIVER,,3000,,,,2017,1,0,0,,
12159,"Allen, Javorius",RB,2017,WAIVER,,7000,,,,2018,2,0,1,None,2018
12629,"Booker, Devontae",RB,2017,WAIVER,,5000,,,,2017,1,0,0,,
8670,"Lynch, Marshawn",RB,2017,FAA,,28000,5,bid,T2,2017,1,0,0,,
11834,"Blue, Alfred",RB,2017,WAIVER,,1000,,,,2017,1,0,0,,
13131,"Mixon, Joe",RB,2017,ROOKIE,3,,,rookie_slot,,2021,5,0,2,2|None,2019|2020
10870,"Morris, Alfred",RB,2017,FAA,,2000,26,bid,T3,2017,1,0,0,,
12156,"Langford, Jeremy",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
10300,"Rodgers, Jacquizz",RB,2017,FAA,,4000,19,bid,T3,2017,1,0,0,,
13129,"Fournette, Leonard",RB,2017,ROOKIE,5,,,rookie_slot,,2021,5,0,1,2,2020
13108,"McKissic, J.D.",RB,2017,WAIVER,,4000,,,,2017,1,0,0,,
11175,"Ellington, Andre",RB,2017,WAIVER,,2000,,,,2017,1,0,0,,
9122,"Forte, Matt",RB,2017,FAA,,12000,13,bid,T3,2017,1,0,0,,
13234,"Mack, Marlon",RB,2017,ROOKIE,17,,,rookie_slot,,2020,4,0,1,1,2020
11977,"Darkwa, Orleans",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
11886,"Williams, Damien",RB,2017,FAA,,3000,22,bid,T3,2017,1,0,0,,
13143,"McNichols, Jeremy",RB,2017,ROOKIE,35,,,rookie_slot,,2018,2,0,0,,
11656,"Sims, Charles",RB,2017,FAA,,3000,22,bid,T3,2017,1,0,0,,
11941,"Oliver, Branden",RB,2017,FAA,,1000,32,bid,T4,2017,1,0,0,,
11367,"Juszczyk, Kyle",RB,2017,WAIVER,,6000,,,,2017,1,0,0,,
9078,"Johnson, Chris",RB,2017,FAA,,2000,26,bid,T3,2017,1,0,0,,
13319,"Jones, Aaron",RB,2017,ROOKIE,27,,,rookie_slot,,2022,6,0,2,2|1,2020|2021
13240,"Hill, Brian",RB,2017,ROOKIE,45,,,rookie_slot,,2018,2,0,0,,
7877,"Gore, Frank",RB,2018,FAA,,5000,15,bid,T3,2018,1,0,0,,
11895,"Bibbs, Kapri",RB,2018,WAIVER,,3000,,,,2018,1,0,0,,
13610,"Chubb, Nick",RB,2018,ROOKIE,9,,,rookie_slot,,2024,7,0,4,2|2|None|None,2020|2022|2023|2024
11186,"Thompson, Chris",RB,2018,FAA,,19000,9,bid,T3,2019,2,0,0,,
8658,"Peterson, Adrian",RB,2018,WAIVER,,6000,,,,2018,1,0,0,,
7942,"Sproles, Darren",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
12386,"Brown, Malcolm",RB,2018,WAIVER,,4000,,,,2018,1,0,0,,
13789,"Wilkins, Jordan",RB,2018,ROOKIE,33,,,rookie_slot,,2020,3,0,0,,
10714,"Turbin, Robert",RB,2018,WAIVER,,2000,,,,2018,1,0,0,,
12155,"Abdullah, Ameer",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
12157,"Johnson, Duke",RB,2018,WAIVER,,4000,,,,2019,2,0,1,3,2018
11182,"Burkhead, Rex",RB,2018,FAA,,25000,4,bid,T1,2018,1,0,0,,
12402,"Grant, Corey",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
11657,"Hyde, Carlos",RB,2018,FAA,,21000,8,bid,T2,2018,1,0,0,,
12444,"Smith, Rod",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
9054,"Charles, Jamaal",RB,2018,WAIVER,,11000,,,,2018,1,0,0,,
10709,"Martin, Doug",RB,2018,FAA,,2000,23,bid,T3,2018,1,0,0,,
13614,"Lindsay, Phillip",RB,2018,FAA,,3000,21,bid,T3,2020,3,0,0,,
13726,"Edmonds, Chase",RB,2018,ROOKIE,28,,,rookie_slot,,2022,5,0,1,2,2021
13135,"Gallman, Wayne",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
13625,"Webb, Ralph",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
13620,"Jackson, Justin",RB,2018,ROOKIE,40,,,rookie_slot,,2020,3,0,0,,
13619,"Kelly, John",RB,2018,ROOKIE,29,,,rookie_slot,,2018,1,0,0,,
13612,"Johnson, Kerryon",RB,2018,ROOKIE,8,,,rookie_slot,,2020,3,0,0,,
13725,"Warren, Chris",RB,2018,WAIVER,,4000,,,,2018,1,0,0,,
13623,"Williams, Darrel",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
13611,"Adams, Josh",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
13609,"Wadley, Akrum",RB,2018,ROOKIE,60,,,rookie_slot,,2018,1,0,0,,
12636,"Smallwood, Wendell",RB,2018,WAIVER,,20000,,,,2018,1,0,0,,
9898,"Blount, LeGarrette",RB,2018,FAA,,5000,15,bid,T3,2018,1,0,0,,
11761,"McKinnon, Jerick",RB,2018,FAA,,43000,2,bid,T1,2018,1,0,0,,
13617,"Freeman, Royce",RB,2018,ROOKIE,5,,,rookie_slot,,2020,3,0,0,,
11193,"Bernard, Giovani",RB,2018,FAA,,7000,13,bid,T3,2019,2,0,0,,
13613,"Samuels, Jaylen",RB,2018,ROOKIE,34,,,rookie_slot,,2020,3,0,0,,
13604,"Barkley, Saquon",RB,2018,ROOKIE,1,,,rookie_slot,,2025,8,1,4,2|1|None|None,2020|2022|2023|2024
12887,"Kelley, Rob",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
13628,"Thomas, Roc",RB,2018,FAA,,4000,19,bid,T3,2018,1,0,0,,
13816,"Cannon, Trenton",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
14017,"Wilson, Jeffery",RB,2018,WAIVER,,26000,,,,2018,1,0,0,,
11179,"Michael, Christine",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
10077,"Ivory, Chris",RB,2018,FAA,,4000,19,bid,T3,2018,1,0,0,,
10708,"Miller, Lamar",RB,2018,FAA,,22000,6,bid,T2,2018,1,0,0,,
13615,"Scarbrough, Bo",RB,2018,ROOKIE,56,,,rookie_slot,,2020,3,0,0,,
12264,"Zenner, Zach",RB,2018,WAIVER,,5000,,,,2018,1,0,0,,
11188,"Riddick, Theo",RB,2018,FAA,,5000,15,bid,T3,2018,1,0,0,,
11180,"Gillislee, Mike",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
10389,"Lewis, Dion",RB,2018,FAA,,27000,3,bid,T1,2018,1,0,0,,
13144,"McGuire, Elijah",RB,2018,FAA,,2000,23,bid,T3,2018,1,0,0,,
13136,"Clement, Corey",RB,2018,FAA,,22000,6,bid,T2,2018,1,0,0,,
13814,"Scott, Boston",RB,2018,ROOKIE,55,,,rookie_slot,,2020,3,0,0,,
11654,"Hill, Jeremy",RB,2018,FAA,,3000,21,bid,T3,2018,1,0,0,,
13608,"Penny, Rashaad",RB,2018,ROOKIE,6,,,rookie_slot,,2020,3,0,0,,
12447,"Mostert, Raheem",RB,2018,WAIVER,,3000,,,,2018,1,0,0,,
12637,"Barber, Peyton",RB,2018,FAA,,5000,15,bid,T3,2018,1,0,0,,
13850,"Edwards, Gus",RB,2018,WAIVER,,15000,,,,2018,1,0,0,,
11668,"Crowell, Isaiah",RB,2018,FAA,,17000,10,bid,T3,2018,1,0,0,,
13404,"Ekeler, Austin",RB,2018,FAA,,10000,11,bid,T3,2018,1,0,0,,
13768,"Smith, Ito",RB,2018,ROOKIE,41,,,rookie_slot,,2019,2,0,0,,
12629,"Booker, Devontae",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
8670,"Lynch, Marshawn",RB,2018,FAA,,10000,11,bid,T3,2018,1,0,0,,
10334,"Ridley, Stevan",RB,2018,WAIVER,,21000,,,,2018,1,0,0,,
13616,"Walton, Mark",RB,2018,ROOKIE,45,,,rookie_slot,,2020,3,0,0,,
13622,"Hines, Nyheim",RB,2018,ROOKIE,21,,,rookie_slot,,2020,3,0,0,,
12367,"Murphy, Marcus",RB,2018,WAIVER,,4000,,,,2018,1,0,0,,
11834,"Blue, Alfred",RB,2018,WAIVER,,5000,,,,2018,1,0,0,,
10870,"Morris, Alfred",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
12164,"Davis, Mike",RB,2018,WAIVER,,11000,,,,2018,1,0,0,,
10300,"Rodgers, Jacquizz",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
13606,"Jones, Ronald",RB,2018,ROOKIE,4,,,rookie_slot,,2020,3,0,0,,
9101,"Stewart, Jonathan",RB,2018,FAA,,2000,23,bid,T3,2018,1,0,0,,
11177,"Barner, Kenjon",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
11454,"Anderson, C.J.",RB,2018,FAA,,25000,4,bid,T1,2018,1,0,0,,
13621,"Ballage, Kalen",RB,2018,ROOKIE,14,,,rookie_slot,,2019,2,0,0,,
12912,"Richard, Jalen",RB,2018,WAIVER,,5000,,,,2018,1,0,0,,
11886,"Williams, Damien",RB,2018,WAIVER,,5000,,,,2018,1,0,0,,
9448,"McCoy, LeSean",RB,2018,ERA,,55000,1,bid,T1,2018,1,0,0,,
13605,"Guice, Derrius",RB,2018,ROOKIE,2,,,rookie_slot,,2020,3,0,0,,
11367,"Juszczyk, Kyle",RB,2018,WAIVER,,1000,,,,2018,1,0,0,,
13856,"Swanson, Terry",RB,2018,FAA,,1000,26,bid,T3,2018,1,0,0,,
11390,"Murray, Latavius",RB,2018,FAA,,6000,14,bid,T3,2018,1,0,0,,
13607,"Michel, Sony",RB,2018,ROOKIE,3,,,rookie_slot,,2020,3,0,0,,
7877,"Gore, Frank",RB,2019,FAA,,3000,92,adp,T4,2019,1,0,0,,
13871,"Hilliard, Dontrell",RB,2019,FAA,,4000,84,adp,T4,2019,1,0,0,,
14338,"Hilliman, Jon",RB,2019,WAIVER,,4000,,,,2019,1,0,0,,
13868,"Boone, Mike",RB,2019,FAA,,2000,21,bid,T3,2019,1,0,0,,
14284,"Thompson, Darwin",RB,2019,ROOKIE,27,,42,adp,T4,2020,2,0,0,,
8658,"Peterson, Adrian",RB,2019,FAA,,8000,61,adp,T4,2019,1,0,0,,
14095,"Johnson, Ty",RB,2019,FAA,,1000,78,adp,T4,2019,1,0,0,,
14079,"Sanders, Miles",RB,2019,ROOKIE,4,,25,adp,T3,2023,5,0,2,1|None,2022|2023
10276,"Ingram, Mark",RB,2019,FAA,,50000,23,adp,T3,2019,1,0,0,,
12386,"Brown, Malcolm",RB,2019,FAA,,4000,87,adp,T4,2019,1,0,0,,
11660,"Freeman, Devonta",RB,2019,ERA,,34000,18,adp,T3,2019,1,0,0,,
13452,"Edmunds, Trey",RB,2019,WAIVER,,4000,,,,2019,1,0,0,,
12155,"Abdullah, Ameer",RB,2019,WAIVER,,1000,,,,2020,2,0,0,,
11182,"Burkhead, Rex",RB,2019,FAA,,1000,96,adp,T4,2019,1,0,0,,
11657,"Hyde, Carlos",RB,2019,FAA,,2000,71,adp,T4,2019,1,0,0,,
14071,"Montgomery, David",RB,2019,ROOKIE,2,,16,adp,T3,2024,6,0,2,1|2,2021|2022
14075,"Harris, Damien",RB,2019,ROOKIE,20,,39,adp,T4,2023,5,0,2,1|None,2022|2023
13135,"Gallman, Wayne",RB,2019,FAA,,1000,99,adp,T4,2019,1,0,0,,
14096,"Ozigbo, Devine",RB,2019,FAA,,4000,60,adp,T4,2019,1,0,0,,
14080,"Singletary, Devin",RB,2019,ROOKIE,23,,33,adp,T4,2022,4,0,1,1,2022
14073,"Jacobs, Josh",RB,2019,ROOKIE,1,,12,adp,T3,2025,7,1,3,2|None|None,2021|2023|2024
14087,"Henderson, Darrell",RB,2019,ROOKIE,5,,30,adp,T3,2021,3,0,0,,
13623,"Williams, Darrel",RB,2019,WAIVER,,1000,,,,2019,1,0,0,,
14081,"Gaskin, Myles",RB,2019,ROOKIE,30,,57,adp,T4,2022,4,0,1,2,2022
14192,"Williams, James",RB,2019,FAA,,1000,54,adp,T4,2019,1,0,0,,
12636,"Smallwood, Wendell",RB,2019,WAIVER,,4000,,,,2019,1,0,0,,
11761,"McKinnon, Jerick",RB,2019,FAA,,10000,74,adp,T4,2019,1,0,0,,
12635,"Williams, Jonathan",RB,2019,WAIVER,,21000,,,,2019,1,0,0,,
12154,"Ajayi, Jay",RB,2019,FAA,,4000,98,adp,T4,2019,1,0,0,,
14017,"Wilson, Jeffery",RB,2019,WAIVER,,1000,,,,2019,1,0,0,,
12857,"Washington, DeAndre",RB,2019,WAIVER,,1000,,,,2019,1,0,0,,
12627,"Prosise, C.J.",RB,2019,WAIVER,,2000,,,,2019,1,0,0,,
10708,"Miller, Lamar",RB,2019,FAA,,11000,36,adp,T4,2019,1,0,0,,
14076,"Williams, Trayveon",RB,2019,ROOKIE,50,,52,adp,T4,2021,3,0,0,,
12264,"Zenner, Zach",RB,2019,WAIVER,,1000,,,,2019,1,0,0,,
14314,"Anderson, Bruce",RB,2019,ROOKIE,57,,59,adp,T4,2019,1,0,0,,
10389,"Lewis, Dion",RB,2019,FAA,,7000,65,adp,T4,2019,1,0,0,,
13136,"Clement, Corey",RB,2019,FAA,,2000,105,adp,T4,2019,1,0,0,,
12447,"Mostert, Raheem",RB,2019,WAIVER,,30000,,,,2019,1,0,0,,
14088,"Anderson, Rodney",RB,2019,ROOKIE,44,,43,adp,T4,2021,3,0,0,,
12637,"Barber, Peyton",RB,2019,WAIVER,,9000,53,adp,T4,2019,1,0,0,,
13239,"Penny, Elijhaa",RB,2019,WAIVER,,3000,,,,2019,1,0,0,,
13850,"Edwards, Gus",RB,2019,FAA,,3000,90,adp,T4,2019,1,0,0,,
13148,"Ogunbowale, Dare",RB,2019,FAA,,3000,79,adp,T4,2019,1,0,0,,
13404,"Ekeler, Austin",RB,2019,FAA,,21000,31,adp,T3,2019,1,0,0,,
14086,"Hill, Justice",RB,2019,ROOKIE,17,,40,adp,T4,2021,3,0,0,,
10368,"Jones, Taiwan",RB,2019,FAA,,1000,26,bid,T3,2019,1,0,0,,
14612,"Laird, Patrick",RB,2019,WAIVER,,2000,,,,2019,1,0,0,,
14098,"Crockett, Damarea",RB,2019,FAA,,4000,75,adp,T4,2019,1,0,0,,
14074,"Williams, Dexter",RB,2019,ROOKIE,46,,48,adp,T4,2019,1,0,0,,
12640,"Ferguson, Josh",RB,2019,FAA,,1000,26,bid,T3,2019,1,0,0,,
12164,"Davis, Mike",RB,2019,FAA,,2000,89,adp,T4,2019,1,0,0,,
10369,"Powell, Bilal",RB,2019,WAIVER,,9000,,,,2019,1,0,0,,
14082,"Love, Bryce",RB,2019,ROOKIE,40,,37,adp,T4,2020,2,0,0,,
13108,"McKissic, J.D.",RB,2019,WAIVER,,4000,,,,2019,1,0,0,,
14072,"Snell, Benny",RB,2019,ROOKIE,51,,45,adp,T4,2019,1,0,0,,
14223,"Mattison, Alexander",RB,2019,ROOKIE,29,,46,adp,T4,2021,3,0,0,,
11454,"Anderson, C.J.",RB,2019,FAA,,1000,81,adp,T4,2019,1,0,0,,
