season,pick_label,pick_overall,draft_round,round_segment,tier,player_id,player_name,position,offense_defense,rookie_salary_y1,event,event_season,event_year_offset,event_dollar_value,resolving_franchise_id,notes,generated_at_utc
2021,3.05,29,3,Middle,mid_3rd,15275,"Evans, Chris",RB,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,3.06,30,3,Middle,mid_3rd,15302,"Eskridge, D'Wayne",WR,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,3.07,31,3,Middle,mid_3rd,15243,"Mond, Kellen",QB,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,3.08,32,3,Middle,mid_3rd,15373,"Davis, Jamin",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,3.09,33,3,Late,late_3rd,15271,"Herbert, Khalil",RB,OFFENSE,2000,extension,2023,2,2000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2021,3.10,34,3,Late,late_3rd,15350,"Parsons, Micah",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,3.11,35,3,Late,late_3rd,15349,"Phillips, Jaelan",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,3.12,36,3,Late,late_3rd,15366,"Holland, Jevon",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,4.01,37,4,Early,4th_plus,15352,"Collins, Zaven",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,4.02,38,4,Early,4th_plus,15263,"Mitchell, Elijah",RB,OFFENSE,2000,fa_auction,2024,3,3000,,fa_auction,2026-04-30T16:14:22+00:00
2021,4.03,39,4,Early,4th_plus,15345,"Paye, Kwity",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,4.04,40,4,Early,4th_plus,15351,"Owusu-Koramoah, Jeremiah",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,4.05,41,4,Middle,4th_plus,15316,"Powell, Cornell",WR,OFFENSE,2000,cut_unsigned,2022,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.06,42,4,Middle,4th_plus,15285,"Wallace, Tylan",WR,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.07,43,4,Middle,4th_plus,15265,"Hill, Kylin",RB,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.08,44,4,Middle,4th_plus,15262,"Jefferson, Jermar",RB,OFFENSE,2000,cut_unsigned,2022,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.09,45,4,Late,4th_plus,15381,"Grant, Richie",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,4.10,46,4,Late,4th_plus,15242,"Trask, Kyle",QB,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.11,47,4,Late,4th_plus,15296,"Schwartz, Anthony",WR,OFFENSE,2000,cut_unsigned,2022,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,4.12,48,4,Late,4th_plus,15365,"Moehrig, Trevon",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,5.01,49,5,Early,4th_plus,15355,"Bolton, Nick",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,5.02,50,5,Early,4th_plus,15268,"Hawkins, Javian",RB,OFFENSE,2000,cut_unsigned,2022,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.03,51,5,Early,4th_plus,15317,"Stevenson, Marquez",WR,OFFENSE,2000,cut_unsigned,2022,1,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.04,52,5,Early,4th_plus,15301,"Atwell, Tutu",WR,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.05,53,5,Middle,4th_plus,15266,"Williams, Pooka",RB,OFFENSE,2000,expired_unsigned,2023,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2021,5.06,54,5,Middle,4th_plus,15252,"Mills, Davis",QB,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.07,55,5,Middle,4th_plus,15260,"Patterson, Jaret",RB,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.08,56,5,Middle,4th_plus,15272,"Rountree, Larry",RB,OFFENSE,2000,cut_unsigned,2024,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.09,57,5,Late,4th_plus,15404,"Jones, Ernest",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,5.10,58,5,Late,4th_plus,15325,"Johnson, Cade",WR,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.11,59,5,Late,4th_plus,15334,"Long, Hunter",TE,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,5.12,60,5,Late,4th_plus,15321,"Darden, Jaelon",WR,OFFENSE,2000,cut_unsigned,2023,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2021,6.01,61,6,Early,4th_plus,15396,"Deablo, Divine",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.02,62,6,Early,4th_plus,15346,"Rousseau, Gregory",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.03,63,6,Early,4th_plus,15387,"Werner, Pete",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.04,64,6,Early,4th_plus,15356,"Browning, Baron",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.05,65,6,Middle,4th_plus,15385,"Ojulari, Azeez",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.06,66,6,Middle,4th_plus,15364,"Cisco, Andre",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.07,67,6,Middle,4th_plus,15362,"Surtain II, Patrick",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.08,68,6,Middle,4th_plus,15357,"Barmore, Christian",DT,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.09,69,6,Late,4th_plus,15379,"Tryon, Joe",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.10,70,6,Late,4th_plus,15378,"Oweh, Jayson",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.11,71,6,Late,4th_plus,15360,"Farley, Caleb",CB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2021,6.12,72,6,Late,4th_plus,15409,"Barnes, Derrick",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,1.01,1,1,Early,early_1st,14803,"Edwards-Helaire, Clyde",RB,OFFENSE,15000,fa_auction,2023,3,1000,0004,fa_auction,2026-04-30T16:14:22+00:00
2020,1.02,2,1,Early,early_1st,14802,"Taylor, Jonathan",RB,OFFENSE,14000,extension,2023,3,34000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.03,3,1,Early,early_1st,14800,"Dobbins, J.K.",RB,OFFENSE,13000,extension,2022,2,13000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.04,4,1,Early,early_1st,14832,"Lamb, CeeDee",WR,OFFENSE,12000,extension,2023,3,32000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.05,5,1,Middle,mid_1st,14797,"Swift, D'Andre",RB,OFFENSE,11000,extension,2022,2,11000,0003,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.06,6,1,Middle,mid_1st,14833,"Jeudy, Jerry",WR,OFFENSE,10000,extension,2023,3,20000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.07,7,1,Middle,mid_1st,14839,"Reagor, Jalen",WR,OFFENSE,9000,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,1.08,8,1,Middle,mid_1st,14836,"Jefferson, Justin",WR,OFFENSE,8000,extension,2023,3,28000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.09,9,1,Late,late_1st,14835,"Higgins, Tee",WR,OFFENSE,7000,extension,2023,3,27000,0006,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.10,10,1,Late,late_1st,14799,"Akers, Cam",RB,OFFENSE,6000,extension,2023,3,26000,0012,extension_inferred,2026-04-30T16:14:22+00:00
2020,1.11,11,1,Late,late_1st,14834,"Ruggs, Henry",WR,OFFENSE,5000,expired_unsigned,2022,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,1.12,12,1,Late,late_1st,14846,"Mims, Denzel",WR,OFFENSE,0,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,2.01,13,2,Early,early_2nd,14842,"Pittman, Michael",WR,OFFENSE,5000,extension,2022,2,5000,0007,extension_inferred,2026-04-30T16:14:22+00:00
2020,2.02,14,2,Early,early_2nd,14810,"Vaughn, Ke'Shawn",RB,OFFENSE,5000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,2.03,15,2,Early,early_2nd,14877,"Young, Chase",DE,OFFENSE,5000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,2.04,16,2,Early,early_2nd,14777,"Burrow, Joe",QB,OFFENSE,5000,extension,2023,3,25000,0001,extension_inferred,2026-04-30T16:14:22+00:00
2020,2.05,17,2,Middle,mid_2nd,14798,"Moss, Zack",RB,OFFENSE,5000,fa_auction,2023,3,4000,0008,fa_auction,2026-04-30T16:14:22+00:00
2020,2.06,18,2,Middle,mid_2nd,14840,"Aiyuk, Brandon",WR,OFFENSE,5000,extension,2023,3,15000,0002,extension_inferred,2026-04-30T16:14:22+00:00
2020,2.07,19,2,Middle,mid_2nd,14778,"Tagovailoa, Tua",QB,OFFENSE,5000,fa_auction,2022,2,29000,0002,fa_auction,2026-04-30T16:14:22+00:00
2020,2.08,20,2,Middle,mid_2nd,14805,"Dillon, AJ",RB,OFFENSE,5000,extension,2023,3,25000,0003,extension_inferred,2026-04-30T16:14:22+00:00
2020,2.09,21,2,Late,late_2nd,14887,"Simmons, Isaiah",LB,OFFENSE,5000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,2.10,22,2,Late,late_2nd,14844,"Edwards, Bryan",WR,OFFENSE,5000,expired_unsigned,2022,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,2.11,23,2,Late,late_2nd,14838,"Shenault, Laviska",WR,OFFENSE,5000,expired_unsigned,2022,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,2.12,24,2,Late,late_2nd,14852,"Gibson, Antonio",RB,OFFENSE,5000,fa_auction,2023,3,10000,0003,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2020,3.01,25,3,Early,early_3rd,14867,"Kmet, Cole",TE,OFFENSE,2000,extension,2022,2,2000,0008,extension_inferred,2026-04-30T16:14:22+00:00
2020,3.02,26,3,Early,early_3rd,14807,"Kelley, Joshua",RB,OFFENSE,2000,fa_auction,2023,3,1000,0009,fa_auction,2026-04-30T16:14:22+00:00
2020,3.03,27,3,Early,early_3rd,14804,"McFarland, Anthony",RB,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.04,28,3,Early,early_3rd,14841,"Claypool, Chase",WR,OFFENSE,2000,fa_auction,2023,3,3000,0002,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2020,3.05,29,3,Middle,mid_3rd,14808,"Evans, Darrynton",RB,OFFENSE,2000,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.06,30,3,Middle,mid_3rd,14837,"Hamler, KJ",WR,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.07,31,3,Middle,mid_3rd,14896,"Queen, Patrick",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,3.08,32,3,Middle,mid_3rd,14801,"Benjamin, Eno",RB,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.09,33,3,Late,late_3rd,14870,"Trautman, Adam",TE,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.10,34,3,Late,late_3rd,14815,"Dallas, DeeJay",RB,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,3.11,35,3,Late,late_3rd,14858,"Jefferson, Van",WR,OFFENSE,2000,fa_auction,2023,3,6000,0006,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2020,3.12,36,3,Late,late_3rd,14850,"Cephus, Quintez",WR,OFFENSE,2000,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,4.01,37,4,Early,4th_plus,14873,"Okwuegbunam, Albert",TE,OFFENSE,2000,expired_unsigned,2022,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,4.02,38,4,Early,4th_plus,14847,"Duvernay, Devin",WR,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,4.03,39,4,Early,4th_plus,14843,"Bowden, Lynn",RB,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,4.04,40,4,Early,4th_plus,14851,"Hill, K.J.",WR,OFFENSE,2000,expired_unsigned,2021,1,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,4.05,41,4,Middle,4th_plus,14888,"Chaisson, K'Lavon",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,4.06,42,4,Middle,4th_plus,14806,"Perine, Lamical",RB,OFFENSE,2000,expired_unsigned,2021,1,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,4.07,43,4,Middle,4th_plus,14889,"Murray, Kenneth",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,4.08,44,4,Middle,4th_plus,14864,"Johnson, Tyler",WR,OFFENSE,2000,cut_unsigned,2020,0,0,,rookie-year-only timeline; presumed dropped + cleared,2026-04-30T16:14:22+00:00
2020,4.09,45,4,Late,4th_plus,14863,"Gandy-Golden, Antonio",WR,OFFENSE,2000,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,4.10,46,4,Late,4th_plus,14939,"Keene, Dalton",TE,OFFENSE,2000,expired_unsigned,2022,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2020,4.11,47,4,Late,4th_plus,14977,"Osborn, K.J.",WR,OFFENSE,2000,fa_auction,2023,3,2000,0009,fa_auction,2026-04-30T16:14:22+00:00
2020,4.12,48,4,Late,4th_plus,14857,"Peoples-Jones, Donovan",WR,OFFENSE,2000,extension,2023,3,22000,0012,extension_inferred,2026-04-30T16:14:22+00:00
2020,5.01,49,5,Early,4th_plus,14845,"Davis, Gabriel",WR,OFFENSE,2000,extension,2023,3,12000,0011,extension_inferred,2026-04-30T16:14:22+00:00
2020,5.02,50,5,Early,4th_plus,14779,"Herbert, Justin",QB,OFFENSE,2000,extension,2023,3,22000,0006,extension_inferred,2026-04-30T16:14:22+00:00
2020,5.03,51,5,Early,4th_plus,14908,"McKinney, Xavier",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,5.04,52,5,Early,4th_plus,14821,"Hasty, JaMycal",RB,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,5.05,53,5,Middle,4th_plus,14782,"Love, Jordan",QB,OFFENSE,2000,fa_auction,2022,2,1000,0003,fa_auction,2026-04-30T16:14:22+00:00
2020,5.06,54,5,Middle,4th_plus,15037,"Lipscomb, Kalija",WR,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,5.07,55,5,Middle,4th_plus,14972,"Coulter, Isaiah",WR,OFFENSE,2000,cut_unsigned,2023,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,5.08,56,5,Middle,4th_plus,14936,"Asiasi, Devin",TE,OFFENSE,2000,cut_unsigned,2022,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2020,5.09,57,5,Late,4th_plus,14783,"Hurts, Jalen",QB,OFFENSE,2000,extension,2023,3,22000,0003,extension_inferred,2026-04-30T16:14:22+00:00
2020,5.10,58,5,Late,4th_plus,14907,"Delpit, Grant",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,5.11,59,5,Late,4th_plus,14879,"Epenesa, A.J.",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,5.12,60,5,Late,4th_plus,14921,"Dugger, Kyle",S,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.01,61,6,Early,4th_plus,14927,"Chinn, Jeremy",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.02,62,6,Early,4th_plus,14909,"Winfield, Antoine",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.03,63,6,Early,4th_plus,14926,"Gay, Willie",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.04,64,6,Early,4th_plus,14893,"Baun, Zack",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.05,65,6,Middle,4th_plus,14950,"Wallace, K'Von",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.06,66,6,Middle,4th_plus,14892,"Brooks, Jordyn",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.07,67,6,Middle,4th_plus,14878,"Gross-Matos, Yetur",DE,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.08,68,6,Middle,4th_plus,14925,"Uche, Josh",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.09,69,6,Late,4th_plus,14891,"Harrison, Malik",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.10,70,6,Late,4th_plus,14899,"Kinlaw, Javon",DT,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.11,71,6,Late,4th_plus,14928,"Wilson, Logan",LB,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2020,6.12,72,6,Late,4th_plus,14911,"Davis, Ashtyn",S,OFFENSE,1000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,1.01,1,1,Early,early_1st,14073,"Jacobs, Josh",RB,OFFENSE,15000,extension,2021,2,15000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.02,2,1,Early,early_1st,14071,"Montgomery, David",RB,OFFENSE,14000,extension,2021,2,14000,0003,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.03,3,1,Early,early_1st,14101,"Harry, N'Keal",WR,OFFENSE,13000,fa_auction,2021,2,1000,0010,fa_auction,2026-04-30T16:14:22+00:00
2019,1.04,4,1,Early,early_1st,14079,"Sanders, Miles",RB,OFFENSE,12000,extension,2022,3,22000,0008,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.05,5,1,Middle,mid_1st,14087,"Henderson, Darrell",RB,OFFENSE,11000,fa_auction,2022,3,12000,0001,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2019,1.06,6,1,Middle,mid_1st,14105,"Brown, Marquise",WR,OFFENSE,10000,extension,2021,2,10000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.07,7,1,Middle,mid_1st,14112,"Campbell, Parris",WR,OFFENSE,9000,fa_auction,2022,3,4000,0010,fa_auction,2026-04-30T16:14:22+00:00
2019,1.08,8,1,Middle,mid_1st,14138,"Hockenson, T.J.",TE,OFFENSE,8000,extension,2022,3,20000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.09,9,1,Late,late_1st,14113,"Hardman, Mecole",WR,OFFENSE,7000,fa_auction,2022,3,4000,0008,fa_auction,2026-04-30T16:14:22+00:00
2019,1.10,10,1,Late,late_1st,14104,"Brown, A.J.",WR,OFFENSE,6000,extension,2022,3,26000,0008,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.11,11,1,Late,late_1st,14102,"Metcalf, DK",WR,OFFENSE,5000,extension,2022,3,25000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,1.12,12,1,Late,late_1st,14121,"Isabella, Andy",WR,OFFENSE,0,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,2.01,13,2,Early,early_2nd,14106,"Butler, Hakeem",WR,OFFENSE,5000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,2.02,14,2,Early,early_2nd,14056,"Murray, Kyler",QB,OFFENSE,5000,extension,2021,2,5000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.03,15,2,Early,early_2nd,14136,"Samuel, Deebo",WR,OFFENSE,5000,extension,2021,2,18333,0007,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.04,16,2,Early,early_2nd,14107,"Arcega-Whiteside, JJ",WR,OFFENSE,5000,expired_unsigned,2022,3,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,2.05,17,2,Middle,mid_2nd,14086,"Hill, Justice",RB,OFFENSE,5000,fa_auction,2024,5,4000,0010,fa_auction,2026-04-30T16:14:22+00:00
2019,2.06,18,2,Middle,mid_2nd,14141,"Smith Jr., Irv",TE,OFFENSE,5000,fa_auction,2022,3,8000,0008,fa_auction,2026-04-30T16:14:22+00:00
2019,2.07,19,2,Middle,mid_2nd,14137,"Fant, Noah",TE,OFFENSE,5000,extension,2021,2,2000,0005,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.08,20,2,Middle,mid_2nd,14075,"Harris, Damien",RB,OFFENSE,5000,extension,2022,3,15000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.09,21,2,Late,late_2nd,14208,"Johnson, Diontae",WR,OFFENSE,5000,extension,2022,3,25000,0009,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.10,22,2,Late,late_2nd,14103,"Ridley, Riley",WR,OFFENSE,5000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,2.11,23,2,Late,late_2nd,14080,"Singletary, Devin",RB,OFFENSE,5000,extension,2022,3,15000,0004,extension_inferred,2026-04-30T16:14:22+00:00
2019,2.12,24,2,Late,late_2nd,14125,"Boykin, Miles",WR,OFFENSE,5000,expired_unsigned,2021,2,0,,rookie deal lapsed; no extension/tag/FA-auction event,2026-04-30T16:14:22+00:00
2019,3.01,25,3,Early,early_3rd,14147,"Bosa, Nick",DE,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,3.02,26,3,Early,early_3rd,14170,"Bush, Devin",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
2019,3.03,27,3,Early,early_3rd,14284,"Thompson, Darwin",RB,OFFENSE,2000,cut_unsigned,2021,2,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,3.04,28,3,Early,early_3rd,14116,"Hurd, Jalen",WR,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,3.05,29,3,Middle,mid_3rd,14223,"Mattison, Alexander",RB,OFFENSE,2000,fa_auction,2022,3,12000,0003,expired_rookie_or_tag_auction,2026-04-30T16:14:22+00:00
2019,3.06,30,3,Middle,mid_3rd,14081,"Gaskin, Myles",RB,OFFENSE,2000,extension,2022,3,22000,0012,extension_inferred,2026-04-30T16:14:22+00:00
2019,3.07,31,3,Middle,mid_3rd,14058,"Haskins, Dwayne",QB,OFFENSE,2000,cut_unsigned,2022,3,0,,"dropped, no future re-acquisition",2026-04-30T16:14:22+00:00
2019,3.08,32,3,Middle,mid_3rd,14148,"Sweat, Montez",LB,OFFENSE,2000,never_rostered,,,0,,no contract_history row (drafted but cut pre-snapshot?),2026-04-30T16:14:22+00:00
